../benchmarks/bert/bert.c.o3.out ,  real 0m0.011s user 0m0.009s sys 0m0.000s
../benchmarks/bert/bert.opt.s.out ,  real 0m0.011s user 0m0.001s sys 0m0.008s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.009s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.009s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.008s user 0m0.005s sys 0m0.001s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.005s sys 0m0.001s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.001s sys 0m0.005s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.001s sys 0m0.005s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.001s sys 0m0.005s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.000s sys 0m0.006s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.001s sys 0m0.005s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.001s sys 0m0.005s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.001s sys 0m0.005s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.005s sys 0m0.001s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.001s sys 0m0.005s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.008s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o0.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/biggest/biggest.c.o3.out ,  real 0m0.007s user 0m0.005s sys 0m0.001s
../benchmarks/biggest/biggest.opt.s.out ,  real 0m0.007s user 0m0.006s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.470s user 0m7.465s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.007s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.208s user 0m4.196s sys 0m0.010s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.384s user 0m7.383s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.006s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.207s user 0m4.196s sys 0m0.010s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.384s user 0m7.372s sys 0m0.011s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.005s user 0m0.003s sys 0m0.001s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.208s user 0m4.205s sys 0m0.001s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.384s user 0m7.382s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.224s user 0m4.222s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.358s user 0m7.346s sys 0m0.010s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.006s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.229s user 0m4.222s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.416s user 0m7.414s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.005s user 0m0.003s sys 0m0.001s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.208s user 0m4.206s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.417s user 0m7.404s sys 0m0.010s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.257s user 0m4.246s sys 0m0.010s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.384s user 0m7.382s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.207s user 0m4.206s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.358s user 0m7.346s sys 0m0.010s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.006s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.223s user 0m4.221s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o0.out ,  real 0m7.384s user 0m7.383s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/binaryConverter/binaryConverter.opt.s.out ,  real 0m4.257s user 0m4.246s sys 0m0.010s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.007s user 0m0.001s sys 0m0.004s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.007s user 0m0.004s sys 0m0.000s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.006s user 0m0.001s sys 0m0.004s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.005s user 0m0.001s sys 0m0.004s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.008s user 0m0.008s sys 0m0.000s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.006s sys 0m0.001s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.009s user 0m0.007s sys 0m0.000s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.008s user 0m0.006s sys 0m0.001s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.008s user 0m0.006s sys 0m0.001s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.006s sys 0m0.001s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.009s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o0.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/brett/brett.c.o3.out ,  real 0m0.008s user 0m0.006s sys 0m0.001s
../benchmarks/brett/brett.opt.s.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.591s user 0m8.585s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.007s user 0m0.004s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.088s user 0m6.085s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.586s user 0m8.584s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.006s user 0m0.004s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.087s user 0m6.085s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.589s user 0m8.586s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.005s user 0m0.001s sys 0m0.003s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.087s user 0m6.075s sys 0m0.010s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.588s user 0m8.585s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.005s user 0m0.001s sys 0m0.003s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.086s user 0m6.075s sys 0m0.010s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.588s user 0m8.585s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.005s user 0m0.001s sys 0m0.003s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.087s user 0m6.085s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.588s user 0m8.585s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.086s user 0m6.075s sys 0m0.010s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.587s user 0m8.584s sys 0m0.001s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.137s user 0m6.125s sys 0m0.010s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.587s user 0m8.585s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.005s user 0m0.004s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.086s user 0m6.085s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.587s user 0m8.575s sys 0m0.010s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.006s user 0m0.003s sys 0m0.001s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.087s user 0m6.085s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o0.out ,  real 0m8.550s user 0m8.548s sys 0m0.000s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.c.o3.out ,  real 0m0.005s user 0m0.000s sys 0m0.004s
../benchmarks/creativeBenchMarkName/creativeBenchMarkName.opt.s.out ,  real 0m6.087s user 0m6.084s sys 0m0.001s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.010s user 0m0.001s sys 0m0.007s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.011s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.011s user 0m0.001s sys 0m0.007s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.008s user 0m0.006s sys 0m0.001s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.009s user 0m0.006s sys 0m0.001s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.009s user 0m0.001s sys 0m0.006s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.009s user 0m0.006s sys 0m0.001s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.009s user 0m0.006s sys 0m0.001s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.009s user 0m0.001s sys 0m0.006s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.009s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.009s user 0m0.001s sys 0m0.006s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.009s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.c.o0.out ,  real 0m0.008s user 0m0.001s sys 0m0.006s
../benchmarks/fact_sum/fact_sum.c.o3.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/fact_sum/fact_sum.opt.s.out ,  real 0m0.008s user 0m0.007s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.170s user 0m12.166s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.808s user 0m6.804s sys 0m0.001s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.333s user 0m12.330s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.127s user 0m12.113s sys 0m0.010s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.755s user 0m6.752s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.276s user 0m12.264s sys 0m0.010s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.224s user 0m12.220s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.807s user 0m6.805s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.332s user 0m12.330s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.224s user 0m12.221s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.809s user 0m6.805s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.233s user 0m12.221s sys 0m0.010s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.126s user 0m12.123s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.758s user 0m6.752s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.234s user 0m12.232s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.168s user 0m12.166s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.755s user 0m6.752s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.233s user 0m12.221s sys 0m0.010s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.168s user 0m12.156s sys 0m0.010s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.807s user 0m6.805s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.276s user 0m12.264s sys 0m0.010s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.168s user 0m12.165s sys 0m0.001s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.807s user 0m6.805s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.233s user 0m12.211s sys 0m0.020s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.168s user 0m12.166s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.754s user 0m6.752s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.235s user 0m12.232s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o0.out ,  real 0m12.169s user 0m12.167s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.c.o3.out ,  real 0m6.810s user 0m6.806s sys 0m0.000s
../benchmarks/Fibonacci/Fibonacci.opt.s.out ,  real 0m12.234s user 0m12.222s sys 0m0.010s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o0.out ,  real 0m4.550s user 0m4.546s sys 0m0.000s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o3.out ,  real 0m1.060s user 0m1.056s sys 0m0.000s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.opt.s.out ,  real 0m3.476s user 0m3.473s sys 0m0.000s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o0.out ,  real 0m4.549s user 0m4.536s sys 0m0.010s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o3.out ,  real 0m1.052s user 0m1.051s sys 0m0.000s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.opt.s.out ,  real 0m3.475s user 0m3.463s sys 0m0.010s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o0.out ,  real 0m4.569s user 0m4.556s sys 0m0.010s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o3.out ,  real 0m1.048s user 0m1.037s sys 0m0.010s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.opt.s.out ,  real 0m3.459s user 0m3.458s sys 0m0.000s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o0.out ,  real 0m4.568s user 0m4.556s sys 0m0.010s
../benchmarks/GeneralFunctAndOptimize/GeneralFunctAndOptimize.c.o3.out ,  real 0m1.053s user 0m1.051s sys 0m0.000s
